Name,Count
soldier,25
boil,13
egg,28
real-live,13
festive,7
courting,12
show-off,7
higuchinsky,7
crystalline,9
specialty,24
unflaggingly,4
mute,12
highfalutin,8
corkscrew,6
overloads,6
verbinski,5
implements,4
hack-artist,6
ooky-spookies,10
reiterates,7
gangsta,8
time-travel,6
willful,14
single-mindedness,7
uncomplicated,11
gilliam-esque,5
ecclesiastes,6
iv,8
presumption,17
tangle,14
baggy,10
carnival,12
stretching,14
rhyme,9
feasting,6
ramshackle,12
motherland,10
accompany,15
whistles,12
bells,11
andrew,33
turnabout,9
borchardt,11
coven,10
double-crosses,13
evidenced,6
randy,5
figuratively,8
arousing,5
kaufmann,11
quills,26
unsettlingly,20
spiders,7
outrun,10
motorcycle,11
gasbag,5
aura,15
philibert,3
observes,5
schoolhouse,10
relevancy,10
raft,8
european-set,11
adjectives,8
foot-age,9
less-than-objective,11
crass-a-thons,11
amongst,6
preference,14
indomitable,14
crit,10
off-the-rack,4
reawaken,5
shall,4
nominal,11
arquette,9
coarseness,24
astoria,9
intelligible,8
treatises,8
muffled,10
unflinchingly,2
knot,19
malnutrition,10
egyptian,7
demigod,8
horror\/thriller,4
staging,20
well-known,8
whole-heartedly,3
burdette,22
collage-form,7
over-romanticize,8
desolation,11
artiste,12
free-for-all,4
armenian-canadian,5
atom,8
broached,6
akira,8
kurosawa,9
savagery,9
visualized,6
bumping,9
sermonizing,7
dullards,3
gal-pal,10
gallagher,9
bennett,11
descent,17
post-breakup,7
happiest,7
focus-grouped,13
alchemy,6
offered,10
extraterrestrial,6
stoic,14
get-out,11
intimidate,11
bludgeon,12
unconscious,13
inspirations,10
blackboards,13
premier,5
fill-in,10
the-blanks,8
corruscating,6
evincing,5
percolates,7
slumber,8
unmolested,4
bottomless,8
retribution,7
dirk,6
divide,30
appraisal,7
seacoast,7
benoit,16
delhomme,10
pound,4
everytime,3
touchy-feely,8
stir,11
nonagenarian,16
boldness,11
jazzes,7
adroitly,22
diverted,9
lightens,7
pops,7
nathan,13
resolve,15
blobby,7
superlarge,9
dishonor,12
ponderously,7
mope,8
lightning,12
expressed,14
re-do,3
railing,14
fueling,9
wannabes,9
addessi,21
single-mindedly,6
lobbies,11
two-lane,9
roadside,7
cafes,7
permeate,8
hyperbole,5
sleepy,9
luminary,9
locked,4
cat-and-cat,7
elliott,6
fashions,6
egotistical,10
dario,15
gauls,9
yanks,8
midlevel,10
metaphorically,9
synthesis,5
on-board,7
quarters,7
expounded,5
weather,16
griping,10
buddies,24
garry,17
shandling,17
redneck,18
elizabethan,14
splits,4
minute-by-minute,9
extradition,12
chess,13
regime,23
subservient,10
brandishing,8
gee,2
sympathetically,2
candidly,11
chides,12
shambling,7
irrevocably,7
investing,7
emi,15
malfitano-domingo,14
sizzling,11
gilligan,15
desplechin,9
sampler,19
cigarette,9
sterility,6
swing,7
rara,6
avis,6
translates,6
imprisonment,7
nerdy,23
unmentioned,14
mull,27
sheen,10
bedevils,8
earthbound,5
dank,13
melodrama\/character,8
jazzman,10
tourist,10
mississippi,18
scriptwriter,15
wallow,15
tv-to-movie,7
progenitor,15
portent-heavy,6
interacting,7
eyeball-to-eyeball,9
toe-to-toe,8
noses,16
green-guts,5
beaut,7
cart,8
1967,9
dissidents,10
alarmingly,7
unending,13
sunburn,7
tailored,10
thought-out,10
substance-free,9
senior,13
displayed,6
33-year-old,9
inexperience,8
portal,10
selfish,23
whaley,4
wretchedness,10
tenuous,7
purport,10
125-year,14
breezily,8
apolitical,8
violates,4
full-throated,9
bloodless,8
inflict,5
reputations,6
reviewing,8
obscurities,11
slam-bam,10
admired,9
diluted,12
sleep-deprived,11
dormer,11
increasing,28
weariness,11
finding-herself,13
good-deed\/bad-deed,8
reversals,8
sinner,12
symmetrical,14
cross-shaped,13
andy,20
richest,11
character-based,4
rehearsal,8
earnestly,8
crime-busting,8
christina,4
ricci,12
deconstructing,15
doubtless,20
blessing,17
dabbling,9
prospective,5
embroiled,15
unquestionably,6
measurements,7
relatives,23
swap,6
depart,13
wrench,21
majorly,7
manifestos,8
amber,13
multi-million,8
pabst,5
ribbon,7
child-centered,6
punishing,18
dazzles,15
fully-written,11
stylishness,19
relates,12
dankworth,9
bounties,6
artifacts,8
st.,18
petersburg,11
st,1
thinner,9
spy-on-the-run,11
accounting,6
texas,13
bumpy,18
torpid,11
linux,15
hanson,5
thyself,8
unlistenable,6
honey,4
headlines,9
misogynistic,16
filth,5
20-year-old,12
lip-synching,8
commodified,11
sold-out,13
brushed,13
lyric,7
snapshots,10
socio-histo-political,7
strides,9
deconstructed,6
platonic,8
lap,10
ta,6
unwise,5
vibes,14
permutations,22
treacherous,8
howlers,12
yawns,11
fishes,9
of-the-week,5
patronized,9
pancakes,7
multi-dimensional,6
germinate,12
succinct,16
wim,19
wenders,20
challenge-hungry,6
cameron,9
mate,8
ephemeral,7
wading,7
overplay,9
bait-and-tackle,14
compiled,14
programs,17
guillermo,14
117,10
ross,9
lesser-praised,18
morphed,7
learnt,5
scrappy,21
abruptly,10
soppy,7
declines,5
fizzles,14
turkey-on-rolls,12
stubbly,12
chins,12
liver,10
bobbed,8
dramatist,6
yacht,6
trailers,8
eisenberg,7
shallowly,9
mystifying,6
prize,23
disappear,12
vertiginous,7
personifying,13
purest,23
intimidating,17
ambling,7
agreeable,8
time-wasting,8
epochs,16
unemotional,12
siberian,7
sheep,10
hosts,21
parka-wrapped,9
rekindled,7
kathleen,12
soliah,13
upcoming,12
sla,12
emily,14
snake-down-the-throat,21
outrunning,8
fireball,9
cooking,5
deutchland,8
end-of-year,7
401,8
sparklingly,12
action-fantasy,10
overpower,10
story-telling,13
gambol,9
fluidly,9
shorn,5
envy,10
rome,5
threaten,12
upstage,14
leveling,6
deficiency,17
action\/effects,7
discontented,9
stoke,8
division,8
flotsam,15
unearthed,30
saldanha,6
sums,5
manipulate,7
preamble,7
materializes,11
deciding,12
bicycle,21
contrary,9
charges,17
ostensible,19
suffused,5
profiles,7
owners,18
abuses,20
scene-stealing,9
wolfish,12
chancellor,9
provocatuers,3
swashbuckler,9
progress,8
dives,9
kazmierski,10
wincing,13
showiness,14
offsets,6
often-mined,7
pegs,5
hose,7
stepford,6
mentality,19
resolute,8
nakedness,9
characterizing,7
spencer,13
tracy,13
maniac,16
splat-man,5
pleasurably,5
jacked-up,6
swallowing,7
communion,9
wafer,9
wine,16
westfeldt,4
juergensen,3
carnahan,20
precinct,10
talk-show,8
decrying,7
manga-like,6
abusers,8
implicit,29
tonga,10
triple-espresso,8
cliche-riddled,12
benign,12
migraine-inducing,9
spoon,11
feeding,11
gerald,13
bounce,12
glue,9
showed,6
hoity-toity,14
medal,6
idiot,27
remembers,20
1934,23
fleming,17
unsuspenseful,6
subsequently,15
pre-dawn,6
slots,8
latent,8
15-year-old,21
unsurpassed,9
only-in,7
suffices,7
1978,39
weaker,23
mohawk,9
sheet,8
fire-red,9
socrates,4
hemlock,4
alliance,12
darn,6
smarty-pants,7
tatou,5
picking,15
magnify,11
morning-glory,4
parodies,9
josef,12
bierbichler,12
monica,15
bleibtreu,15
helene,12
weigel,12
suspicion,6
page-turner,18
squalor,7
political-action,5
well-shot,8
ravaged,7
nap,21
oft-described,4
pie-type,6
bundle,10
diffuses,9
intertwined,15
007,25
tunnel,7
ja,3
rule,5
kurupt,4
puzzlement,7
symbolizes,12
subtleties,13
harland,13
rosenbaum,11
watson,9
old-form,4
depression-era,7
prop,24
portentous,6
heavy-handedness,11
regurgitated,8
preschool,9
microcosm,7
locals,4
spotting,8
cleveland,9
sites,9
grader,10
b-minus,10
bluntly,9
underwritten,28
off-the-cuff,9
harnesses,6
hostess,10
birth,20
time-vaulting,6
intends,12
mangle,14
marginalization,12
loom,11
dreamer,14
dogwalker,11
venues,7
180,14
degrees,17
fiascoes,7
self-appointed,9
guardians,9
haunted-house,9
lavinia,8
barrett,12
browning,12
embarrassing,28
stomping,10
untuned,10
instruments,10
fundamental,15
isle,16
stunned,10
official,7
repression,7
hippies,8
tidy,11
crux,10
technicality,12
scams,15
tone-deaf,6
49-year-old,6
preprogrammed,11
creeped,8
referencing,7
arcana,7
savviest,9
furry,15
lapdance,10
heart-affecting,7
relocation,13
continual,4
heart-on-its-sleeve,11
retain,21
hogwarts,9
mischief,10
tastes,7
foreboding,9
precollegiate,14
carion,9
hums,12
undoubted,9
tour-de-force,22
mellow,13
peace-and-love,15
questing,9
racked,5
self-loathing,16
mistakenly,8
smack-dab,7
dubya,10
axis,5
much-anticipated,5
give-a-damn,14
deepen,9
penis,6
breast,9
faking,7
trend-hoppy,9
software,20
spit,32
enthuse,7
andersson,7
rigorous,6
distancing,7
better-than-average,15
swashbuckling,22
rehashed,5
clashes,13
spates,6
wincingly,8
nauseatingly,6
flaunts,2
accorsi,9
oafish,7
impersonating,6
breakdowns,3
supercharged,5
ribbing,4
alzheimer,7
indigestible,5
blare,12
textural,11
sex-as-war,6
unclassifiably,5
audience-abuse,6
movingly,6
button,17
well-nigh,5
amped-up,7
hawk-style,9
thrashing,4
rap-metal,4
starters,3
recital,11
bravely,4
delve,11
partway,15
easter-egg-colored,9
segues,9
sleight,14
scorns,11
elmore,6
writhing,10
wailing,8
opium,14
overdoses,14
dissolution,13
boasted,4
clearer,15
sketchbook,5
rationale,8
brazil,7
affirmation,5
individually,5
hyper-time,5
cadness,11
atheistic,10
ahhhh,2
glibly,13
airtime,15
indicates,18
mocking,6
pointlessness,6
responsive,11
koreans,11
portion,11
respected,14
strap,18
frontier,17
force-feed,14
mold,30
relation,14
elapse,4
slashers,9
boiler,12
mass-murdering,21
by-the-books,7
sprinklings,5
consumer-advice,8
twist-and-turn,8
savvier,10
stoically,5
post-saving,12
tributes,14
nutjob,17
toe-tapping,7
springsteen,7
gone-to-pot,6
asbury,7
sad-sack,8
chef,9
hotdog,22
met,10
annoyingly,17
self-involved,12
sentences,15
unwrapped,11
rigorously,4
shticks,8
dumbfoundingly,4
glide,8
coincidences,17
voluptuous,10
rebecca,8
romijn-stamos,8
stooges,4
burly,11
pummels,13
roundhouse,11
kill-by-numbers,10
blade-thin,10
pun-laden,9
whiplash,8
glad,14
award-worthy,6
blundering,9
antlers,14
drive-ins,13
incendiary,21
steering,8
made-for-cable,10
self-interest,10
representations,11
valueless,3
revered,11
unedited,7
journal,13
teary-eyed,9
bonbon,9
jaundiced,8
slice-of-depression,5
slipper,6
carbon,11
jackets,6
solved,8
kvetch,6
10-inch,9
edge-of-your-seat,7
deteriorating,12
croc,12
memorialize,11
go-round,6
headlong,12
star-splashed,8
reduction,8
half-wit,7
venerable,7
deceptive,8
grimness,8
fatalist,7
worldview,7
hormones,11
sledgehammers,10
inquisitions,13
123,13
9.50,12
dished,6
skids,6
collections,9
geeky,13
civility,13
iditarod,6
lasts,6
matt,7
residuals,10
completes,12
positions,12
fantasy-adventure,11
prepubescent,7
movie-starring,12
squinting,15
aristocratic,5
careworn,7
hamilton,11
exemplary,15
rampling,4
eyebrows,14
11-year-old,8
connecting,8
shuns,6
techno,18
catchy,10
han,6
transplanted,4
1873,7
circularity,7
indicated,9
surpassed,8
spun,16
empress,16
leoni,18
ellie,16
good-humored,6
grasped,8
composing,7
sexualization,14
craving,7
stimulation,8
179-minute,7
buoyed,4
juggling,11
input,12
self-actualization,11
continental,11
divides,11
bonehead,6
preteens,6
nonthreatening,21
devilishly,7
heather,9
mcgowan,9
niels,8
mueller,8
itching,8
tack,12
tinkering,5
ski,12
robbery,9
surfacing,12
apallingly,3
thereof,10
portable,10
non-believer,9
custom-made,12
clamor,8
anti-hollywood,9
1982,23
tweak,7
tangy,10
dooby,4
bishop,6
standouts,5
motocross,11
riders,13
balletic,18
hotdogging,12
bone-crushing,14
screwups,14
in-the-ring,9
match-up,9
bad-luck,13
staleness,7
chanting,7
braided,14
wipe,14
jeweled,16
beads,16
chick-flick,9
fastidiousness,8
ellefsen,8
frailties,8
magnified,8
vex,13
adoration,10
inequities,12
immorality,14
misperception,7
lo-fi,4
ebb,8
georgian,12
tel,13
aviv,13
abbas,4
stirred,12
semi-improvised,6
semi-coherent,8
raps,5
overemphatic,6
doodle,8
slipshod,4
bola,5
samantha,11
strainingly,10
orphan,16
wandered,12
saturation,5
bombing,10
divining,9
wince-inducing,9
thrift-shop,8
prosthetic,7
putty,8
kmart,5
blue-light-special,6
conspire,4
trekkie,7
respectful,29
reinvented,16
provocation,8
post-9,5
crackerjack,5
ga-zillionth,3
measures,10
dolgin,4
vietnamese-born,9
youngster,16
eagerly,11
all-american,14
pounds,10
south-of-the-border,4
melrose,3
oddities,12
reps,8
spoofing,20
mini-mod-madness,15
fed,13
quietness,9
set-piece,8
changer,3
self-evaluation,12
guidance,10
invade,8
abundance,21
mindsets,10
russos,18
rouse,7
greasiest,7
contacts,10
guests,13
transferral,10
93-minute,5
condensation,5
26-episode,6
destinees,5
fisticuffs,10
stop-go,14
rumbles,17
28k,7
prewarned,9
glorifying,6
madame,13
refer,14
bowel-curdling,5
heart-stopping,7
hamlet,8
perplexed,5
dollop,10
humourless,5
shy,11
contests,8
fear-inducing,5
fear-reducing,9
hideo,10
superstitious,13
statesmen,12
satellite,10
wife\/colleague,13
redford,10
imprimatur,16
consciousness-raising,6
columns,3
ever-escalating,12
watchful,19
insensitive,9
hurting,5
ships,11
emptying,4
bizzarre,10
attacking,10
60s,10
entirety,10
peter\/spider-man,6
stinky,10
originated,9
77-minute,7
40-year-old,13
tok,17
sorimachi,9
hitmen,7
disrupts,11
never-ending,12
patchouli,7
oil,7
embark,13
pinch,9
tartness,8
monarch,20
philandering,8
diminishes,6
preparation,9
wham-bam,7
valedictory,8
bargain,8
intermissions,17
novice,6
exhilarated,6
shook,13
rattled,12
buffoonery,3
tickle,8
preschooler,12
falseness,10
heart-tugging,8
botch-jobs,13
iron,22
backstory,11
mind-blowing,10
breath-taking,12
norman,10
jewison,11
ultraviolent,11
corporate-sports,12
revoked,12
beatrice,6
travels,13
disillusionment,5
b-film,10
thuggery,10
xfl,9
herek,11
bottles,8
expulsion,11
mirthless,9
solondzian,11
lobotomized,10
leukemia,5
coffin,10
cockamamie,4
precipitously,5
catastrophe,8
nerve-wracking,13
screamingly,11
qualls,4
indiana,15
hmm,2
mistaking,16
grass,12
arkin,9
middles,9
stiff-upper-lip,7
laboriousness,7
treasures,7
marvels,5
spurts,9
super-cool,8
relax,9
psychoanalytical,6
provocatively,8
horrifically,11
decrepitude,18
petin,8
penetrates,5
tantalizing,9
columnist,6
obsolete,10
flowed,6
hides,7
belushi,9
easy-going,9
likableness,9
authors,5
battista,10
aspiring,19
directress,8
ballhaus,12
dialogue-heavy,4
cringe-inducing,7
stadium,12
nuked,10
oes,7
upper-crust,5
decorum,5
underwood,8
criminally,13
four-legged,4
herbivore,4
knock-offs,15
valedictorian,7
landings,9
playboy-mansion,5
deposits,6
shagster,10
casey,11
kasem-furnished,12
nanosecond,4
slavishly,11
costumey,9
unindicted,7
unjustified,14
noblest,7
contradictions,11
willams,6
art-directed,11
yikes,18
minefield,8
daphne,7
velma,5
exhaust,8
spouse,12
ilya,6
originally,11
self-dramatizing,11
utmost,6
economy,15
difficult-to-swallow,10
kickass,7
stepping,18
fryers,11
hamburgers,10
combo,11
closeness,11
unreality,11
broken-down,14
weakest,11
elementary,16
lynchings,11
reel-to-reel,10
recordings,10
meeropol,8
entrancing,10
amusingly,7
silberstein,9
kiddie-friendly,10
ho-ho-ho,10
flute,13
meltdown,8
pigeonhole-resisting,8
caper-comedy,6
laugh-filled,16
kaputschnik,19
distended,6
foot-dragging,9
hile,5
environmentalism,7
oversize,9
flaky,11
bizarrely,6
rams,11
confusions,13
cinema-besotted,17
dowse,6
engulfing,10
allying,11
deflates,3
mean-spiritedness,8
comedy\/thriller,4
pretentiously,14
strung,11
obsessive-compulsive,9
inflated,12
explorations,15
alientation,5
freak,13
mercenary,13
categorization,7
skating,12
interspliced,13
low-cut,13
gowns,13
comebacks,11
binds,8
shun,18
fatigues,15
g.i,14
deli,6
excrescence,15
consumption,14
weakened,7
skolnick,6
stationary,15
oration,25
contributing,21
recruitment,11
sellouts,12
wwf,19
related,6
butchered,13
a.i,25
undeveloped,26
soaringly,7
timewaster,5
mouse,19
despondent,23
brine,9
sogginess,14
fishing,7
ole,7
consciousness-raiser,8
faintly,8
overdose,6
opposing,8
viewpoints,8
toasts,9
post-colonialist,9
moldy,30
danilo,7
donati,8
designs,7
spinotti,7
insisted,13
stoned,14
qualifies,10
97,11
anspaugh,11
meat-and-potatoes,7
deconstruct,9
dyspeptic,5
deconstructionist,11
philosopher,12
brush-up,9
scatological,7
proctologist,10
apt,21
entrance,17
exam,17
am-radio,5
tierney,7
candy-like,8
fading,7
25-cent,8
cinema-and-self,7
rabbits,10
fooled,14
prizes,7
middle-brow,7
delibrately,8
obtuse,9
unapproachable,8
schlock-filled,7
unoriginality,11
thriller-noir,7
intensifying,10
convert,10
shinya,15
tsukamoto,16
overplotted,18
marvellous,3
elegiacally,12
ryanovich,15
provoking,12
snore-fest,6
frights,9
murkiest,11
racial-issues,8
ostensibly,2
patient\/doctor,5
collectible,6
dampens,5
townsend,10
homespun,4
mule,6
skinner,7
posse,8
intently,10
long-range,5
hallways,10
warp,7
dilithium,10
crystals,10
glacier-paced,9
full-blown,9
smoothes,10
wally,15
wolodarsky,15
jarvis,9
coolidge,8
windbags,12
drone,10
inanely,12
cacophony,5
prattle,7
swamped,5
mismatched,7
congeals,6
tingle,15
lent,9
twentieth,10
distributors,11
preferred,15
7.00,10
quests,13
gollum,7
carrera,6
novelistic,10
entangled,12
interrelationships,12
lise,11
sunnier,27
teamwork,8
mass-market,7
push-the-limits,10
extensively,7
topkapi,2
farrell,2
foil,10
world-weary,11
colonel,11
obliviousness,7
sacred,5
gut-buster,7
slowtime,6
elaborateness,14
elan,16
praised,9
obscurity,14
dumbest,8
caution,5
hedonist,7
l'avventura,7
repulsion,6
vanishes,4
thief,12
plump,14
fulsome,12
reinforced,10
tantalizes,4
creme,11
fandom,11
dimwitted,7
dimmer,11
vehicles,12
warmly,22
extend,14
yell,13
thinnest,9
tarted,8
flava,9
playas,8
camera-work,11
stimulates,4
time-honored,8
boast,15
sandwiched,7
loosens,7
proportion,9
self-analysis,14
pawns,9
bishops,12
kings,11
wagers,7
dingy,11
backrooms,11
forests,10
quantum,6
slash-dash,7
extemporaneously,23
shouted,19
blurred,6
razor,6
pg-rated,10
sandrine,15
goats,5
roaring,10
raja,5
fond,5
teaches,14
plentiful,5
spanish-american,14
ballpoint,11
ink,10
lacerating,6
pentacostal,7
eye-opener,7
symmetry,23
new\/old,6
fuller,10
exigencies,10
over-reliance,4
crushes,10
disquiet,8
long-dreaded,8
potatoes,14
currency,6
deriding,1
doddering,3
ratner,10
embers,8
dormant,12
calcified,9
chronic,11
genet,14
rechy,16
fassbinder,13
nocturnal,8
goya,7
kilner,6
pretty-boy,8
laurels,8
regrettably,8
unessential,8
j.m,6
adulthood,11
fraught,9
sleekly,12
horrifies,10
startles,8
magnet,9
co-star,10
amalgamating,14
not-so-stock,11
outcast,11
wallpaper,13
save-the-planet,5
sturdy,11
jettisons,6
one-shot,9
melodic,14
historians,6
ethnicity,16
40-minute,12
tribulations,10
conscientious,16
wifty,6
affairs,8
pandered,7
well-detailed,8
surfer-girl,8
beached,12
grouper,12
veiled,8
juggle,8
juxtapose,7
segments,13
applaud,39
ferocious,14
hard-to-believe,4
majority-oriented,12
liable,15
unnerve,12
dawdles,7
teaching,15
timelines,12
debuter,4
narcotics,9
baz,19
luhrmann,19
messing-about,6
still-contemporary,10
amuse-bouche,7
whetted,4
so-inept,5
dubbing,6
glenn,16
regis,15
philbin,15
non-shakespeare,9
softest,9
revolt,9
displaying,8
giggle-inducing,9
oscar-winners,9
crime-film,10
bummer,9
unavailable,12
instilling,8
charmingly,6
comedy-deficient,7
overindulgence,6
laurel,12
aidan,11
desmond,9
eagles,9
quartet,12
lolling,12
tis,8
drive-thru,9
hallucinations,10
patter,11
pseudo-sophisticated,10
remainder,8
louder,8
ponytail,7
often-deadly,4
henna,10
ornamentation,12
detox,2
convict,7
heinous,19
fog,11
ashes,10
well-oiled,6
upholstered,4
uberviolence,9
clericks,10
kung-fu,12
beau,12
travil,12
nenette,12
boni,11
perverted,17
sex-soaked,19
oatmeal,7
half-a-dozen,9
lanie,4
greased,4
scene-by-scene,6
cheating,9
betray,7
rung,5
plugged,7
persistently,16
resuscitation,8
grapple,7
delicacy,7
temerity,9
winding,9
depersonalization,7
again-courage,7
bong,10
downing,8
alcoholic,10
beverage,10
splashes,6
subjecting,5
turfs,8
self-made,12
low-down,6
ugliest,12
deceitful,16
idealistically,13
selfless,13
coldly,11
self-interested,11
shadings,9
coloring,11
72-minute,8
godawful,4
slug,5
opera-to-film,9
heaving,9
puccini,29
love-jealousy,10
murder-suicide,7
fandango,7
doomsday,11
professionally,3
installation,9
potion,4
buttercup,12
laser-beam,13
enable,12
nations,14
buoys,7
exotic-looking,12
hinted,13
tightening,8
grittiest,7
befits,4
pg-13-rated,6
threatening,15
snuggle,11
softener,13
abandons,3
pretense,5
waltzes,10
wilt,6
code-talk,4
taxing,7
devotes,6
bigoted,7
benefitted,6
